V1	V(Vd)*I(R1)
Step Information: Rap=1  (Step: 1/11)
9.100000000000001e+00	2.194885e+01
9.200000000000001e+00	2.194886e+01
9.300000000000001e+00	2.194886e+01
9.400000000000000e+00	2.194887e+01
9.500000000000000e+00	2.194887e+01
9.600000000000001e+00	2.194888e+01
9.700000000000001e+00	2.194889e+01
9.800000000000001e+00	2.194889e+01
9.900000000000000e+00	2.194890e+01
1.000000000000000e+01	2.194890e+01
1.010000000000000e+01	2.194891e+01
1.020000000000000e+01	2.194891e+01
1.030000000000000e+01	2.194892e+01
1.040000000000000e+01	2.194892e+01
1.050000000000000e+01	2.194893e+01
1.060000000000000e+01	2.194893e+01
1.070000000000000e+01	2.194894e+01
1.080000000000000e+01	2.194894e+01
1.090000000000000e+01	2.194895e+01
1.100000000000000e+01	2.194895e+01
1.110000000000000e+01	2.194895e+01
1.120000000000000e+01	2.194896e+01
1.130000000000000e+01	2.194896e+01
1.140000000000000e+01	2.194897e+01
1.150000000000000e+01	2.194897e+01
1.160000000000000e+01	2.194897e+01
1.170000000000000e+01	2.194898e+01
1.180000000000000e+01	2.194898e+01
1.190000000000000e+01	2.194898e+01
1.200000000000000e+01	2.194899e+01
1.210000000000000e+01	2.194899e+01
1.220000000000000e+01	2.194899e+01
1.230000000000000e+01	2.194900e+01
1.240000000000000e+01	2.194900e+01
1.250000000000000e+01	2.194900e+01
1.260000000000000e+01	2.194901e+01
1.270000000000000e+01	2.194901e+01
1.280000000000000e+01	2.194901e+01
1.290000000000000e+01	2.194901e+01
1.300000000000000e+01	2.194902e+01
1.310000000000000e+01	2.194902e+01
1.320000000000000e+01	2.194902e+01
1.330000000000000e+01	2.194903e+01
1.340000000000000e+01	2.194903e+01
1.350000000000000e+01	2.194903e+01
1.360000000000000e+01	2.194903e+01
1.370000000000000e+01	2.194903e+01
1.380000000000000e+01	2.194904e+01
1.390000000000000e+01	2.194904e+01
1.400000000000000e+01	2.194904e+01
1.410000000000000e+01	2.194904e+01
1.420000000000000e+01	2.194905e+01
1.430000000000000e+01	2.194905e+01
1.440000000000000e+01	2.194905e+01
1.450000000000000e+01	2.194905e+01
1.460000000000000e+01	2.194905e+01
1.470000000000000e+01	2.194906e+01
1.480000000000000e+01	2.194906e+01
1.490000000000000e+01	2.194906e+01
1.500000000000000e+01	2.194906e+01
1.510000000000000e+01	2.194906e+01
1.520000000000000e+01	2.194907e+01
1.530000000000000e+01	2.194907e+01
1.540000000000000e+01	2.194907e+01
1.550000000000000e+01	2.194907e+01
1.560000000000000e+01	2.194907e+01
1.570000000000000e+01	2.194908e+01
1.580000000000000e+01	2.194908e+01
1.590000000000000e+01	2.194908e+01
1.600000000000000e+01	2.194908e+01
1.610000000000000e+01	2.194908e+01
1.620000000000000e+01	2.194908e+01
1.630000000000000e+01	2.194908e+01
1.640000000000000e+01	2.194909e+01
1.650000000000000e+01	2.194909e+01
1.660000000000000e+01	2.194909e+01
1.670000000000000e+01	2.194909e+01
1.680000000000000e+01	2.194909e+01
1.690000000000000e+01	2.194910e+01
1.700000000000000e+01	2.194910e+01
1.710000000000000e+01	2.194910e+01
1.720000000000000e+01	2.194910e+01
1.730000000000000e+01	2.194910e+01
1.740000000000000e+01	2.194910e+01
1.750000000000000e+01	2.194910e+01
1.760000000000000e+01	2.194910e+01
1.770000000000000e+01	2.194911e+01
1.780000000000000e+01	2.194911e+01
1.790000000000000e+01	2.194911e+01
1.800000000000000e+01	2.194911e+01
1.810000000000000e+01	2.194911e+01
1.820000000000000e+01	2.194911e+01
1.830000000000000e+01	2.194911e+01
1.840000000000000e+01	2.194911e+01
1.850000000000000e+01	2.194911e+01
1.860000000000000e+01	2.194912e+01
1.870000000000000e+01	2.194912e+01
1.880000000000000e+01	2.194912e+01
1.890000000000000e+01	2.194912e+01
1.900000000000000e+01	2.194912e+01
1.910000000000000e+01	2.194912e+01
1.920000000000000e+01	2.194912e+01
1.930000000000000e+01	2.194912e+01
1.940000000000000e+01	2.194913e+01
1.950000000000000e+01	2.194913e+01
1.960000000000000e+01	2.194913e+01
1.970000000000000e+01	2.194913e+01
1.980000000000000e+01	2.194913e+01
1.990000000000000e+01	2.194913e+01
2.000000000000000e+01	2.194913e+01
Step Information: Rap=46  (Step: 10/11)
-5.000000000000000e+00	2.820210e-19
-4.900000000000000e+00	2.820209e-19
-4.800000000000000e+00	2.820210e-19
-4.700000000000000e+00	2.820209e-19
-4.600000000000000e+00	2.820210e-19
-4.500000000000000e+00	2.820210e-19
-4.400000000000000e+00	2.820209e-19
-4.300000000000000e+00	2.820210e-19
-4.200000000000000e+00	2.820209e-19
-4.100000000000000e+00	2.820210e-19
-4.000000000000000e+00	2.820210e-19
-3.900000000000000e+00	2.820210e-19
-3.800000000000000e+00	2.820210e-19
-3.700000000000000e+00	2.820210e-19
-3.600000000000000e+00	2.820210e-19
-3.500000000000000e+00	2.820210e-19
-3.400000000000000e+00	2.820210e-19
-3.300000000000000e+00	2.820210e-19
-3.200000000000000e+00	2.820210e-19
-3.100000000000000e+00	2.820210e-19
-3.000000000000000e+00	2.820210e-19
-2.900000000000000e+00	2.820210e-19
-2.800000000000000e+00	2.820210e-19
-2.700000000000000e+00	2.820210e-19
-2.600000000000000e+00	2.820210e-19
-2.500000000000000e+00	2.820209e-19
-2.400000000000000e+00	2.820209e-19
-2.300000000000000e+00	2.820210e-19
-2.200000000000000e+00	2.820210e-19
-2.100000000000000e+00	2.820210e-19
-2.000000000000000e+00	2.820209e-19
-1.900000000000000e+00	2.820209e-19
-1.800000000000000e+00	2.820209e-19
-1.700000000000000e+00	2.820209e-19
-1.600000000000000e+00	2.820210e-19
-1.500000000000000e+00	2.820209e-19
-1.400000000000000e+00	2.820209e-19
-1.300000000000000e+00	2.820209e-19
-1.200000000000000e+00	2.820209e-19
-1.100000000000000e+00	2.820209e-19
-1.000000000000000e+00	2.820209e-19
-8.999999999999995e-01	2.820209e-19
-7.999999999999998e-01	2.820209e-19
-7.000000000000002e-01	2.820209e-19
-5.999999999999996e-01	2.820209e-19
-5.000000000000000e-01	2.820209e-19
-3.999999999999995e-01	2.820209e-19
-2.999999999999998e-01	2.820209e-19
-1.999999999999993e-01	2.820209e-19
-9.999999999999964e-02	2.820209e-19
0.000000000000000e+00	2.820209e-19
1.000000000000005e-01	2.820209e-19
2.000000000000002e-01	2.820209e-19
3.000000000000007e-01	2.820211e-19
4.000000000000004e-01	2.820221e-19
5.000000000000000e-01	2.820301e-19
6.000000000000005e-01	2.820872e-19
7.000000000000002e-01	2.825096e-19
8.000000000000007e-01	2.856382e-19
9.000000000000004e-01	3.092929e-19
1.000000000000000e+00	5.132422e-19
1.100000000000001e+00	3.612393e-18
1.200000000000000e+00	1.134397e-16
1.300000000000001e+00	5.670738e-15
1.400000000000000e+00	3.057997e-13
1.500000000000000e+00	1.666130e-11
1.600000000000001e+00	9.084168e-10
1.700000000000000e+00	4.943846e-08
1.800000000000001e+00	2.675257e-06
1.900000000000000e+00	1.422998e-04
2.000000000000000e+00	7.144299e-03
2.100000000000001e+00	2.873006e-01
2.200000000000000e+00	5.284295e+00
2.300000000000001e+00	1.951511e+01
2.400000000000000e+00	1.954376e+01
2.500000000000000e+00	1.955185e+01
2.600000000000001e+00	1.955553e+01
2.700000000000000e+00	1.955753e+01
2.800000000000001e+00	1.955875e+01
2.900000000000000e+00	1.955958e+01
3.000000000000000e+00	1.956017e+01
3.100000000000000e+00	1.956061e+01
3.200000000000001e+00	1.956096e+01
3.300000000000001e+00	1.956123e+01
3.400000000000000e+00	1.956146e+01
3.500000000000000e+00	1.956164e+01
3.600000000000000e+00	1.956180e+01
3.700000000000001e+00	1.956194e+01
3.800000000000001e+00	1.956205e+01
3.900000000000000e+00	1.956216e+01
4.000000000000000e+00	1.956225e+01
4.100000000000000e+00	1.956233e+01
4.200000000000001e+00	1.956240e+01
4.300000000000001e+00	1.956247e+01
4.400000000000000e+00	1.956252e+01
4.500000000000000e+00	1.956258e+01
4.600000000000001e+00	1.956263e+01
4.700000000000001e+00	1.956267e+01
4.800000000000001e+00	1.956271e+01
4.900000000000000e+00	1.956275e+01
5.000000000000000e+00	1.956278e+01
5.100000000000001e+00	1.956282e+01
5.200000000000001e+00	1.956285e+01
5.300000000000001e+00	1.956288e+01
5.400000000000000e+00	1.956290e+01
5.500000000000000e+00	1.956293e+01
5.600000000000001e+00	1.956295e+01
5.700000000000001e+00	1.956297e+01
5.800000000000001e+00	1.956299e+01
5.900000000000000e+00	1.956301e+01
6.000000000000000e+00	1.956303e+01
6.100000000000001e+00	1.956305e+01
6.200000000000001e+00	1.956307e+01
6.300000000000001e+00	1.956308e+01
6.400000000000000e+00	1.956310e+01
6.500000000000000e+00	1.956311e+01
6.600000000000001e+00	1.956313e+01
6.700000000000001e+00	1.956314e+01
6.800000000000001e+00	1.956315e+01
6.900000000000000e+00	1.956316e+01
7.000000000000000e+00	1.956317e+01
7.100000000000001e+00	1.956318e+01
7.200000000000001e+00	1.956319e+01
7.300000000000001e+00	1.956321e+01
7.400000000000000e+00	1.956322e+01
7.500000000000000e+00	1.956322e+01
7.600000000000001e+00	1.956323e+01
7.700000000000001e+00	1.956324e+01
7.800000000000001e+00	1.956325e+01
7.900000000000000e+00	1.956326e+01
8.000000000000000e+00	1.956327e+01
8.100000000000001e+00	1.956327e+01
8.200000000000001e+00	1.956328e+01
8.300000000000001e+00	1.956329e+01
8.400000000000000e+00	1.956329e+01
8.500000000000000e+00	1.956330e+01
8.600000000000001e+00	1.956331e+01
8.700000000000001e+00	1.956331e+01
8.800000000000001e+00	1.956332e+01
8.900000000000000e+00	1.956332e+01
9.000000000000000e+00	1.956333e+01
9.100000000000001e+00	1.956334e+01
9.200000000000001e+00	1.956334e+01
9.300000000000001e+00	1.956335e+01
9.400000000000000e+00	1.956335e+01
9.500000000000000e+00	1.956336e+01
9.600000000000001e+00	1.956336e+01
9.700000000000001e+00	1.956337e+01
9.800000000000001e+00	1.956337e+01
9.900000000000000e+00	1.956337e+01
1.000000000000000e+01	1.956338e+01
1.010000000000000e+01	1.956338e+01
1.020000000000000e+01	1.956339e+01
1.030000000000000e+01	1.956339e+01
1.040000000000000e+01	1.956339e+01
1.050000000000000e+01	1.956340e+01
1.060000000000000e+01	1.956340e+01
1.070000000000000e+01	1.956340e+01
1.080000000000000e+01	1.956341e+01
1.090000000000000e+01	1.956341e+01
1.100000000000000e+01	1.956342e+01
1.110000000000000e+01	1.956342e+01
1.120000000000000e+01	1.956342e+01
1.130000000000000e+01	1.956342e+01
1.140000000000000e+01	1.956343e+01
1.150000000000000e+01	1.956343e+01
1.160000000000000e+01	1.956343e+01
1.170000000000000e+01	1.956344e+01
1.180000000000000e+01	1.956344e+01
1.190000000000000e+01	1.956344e+01
1.200000000000000e+01	1.956344e+01
1.210000000000000e+01	1.956345e+01
1.220000000000000e+01	1.956345e+01
1.230000000000000e+01	1.956345e+01
1.240000000000000e+01	1.956345e+01
1.250000000000000e+01	1.956346e+01
1.260000000000000e+01	1.956346e+01
1.270000000000000e+01	1.956346e+01
1.280000000000000e+01	1.956346e+01
1.290000000000000e+01	1.956347e+01
1.300000000000000e+01	1.956347e+01
1.310000000000000e+01	1.956347e+01
1.320000000000000e+01	1.956347e+01
1.330000000000000e+01	1.956347e+01
1.340000000000000e+01	1.956348e+01
1.350000000000000e+01	1.956348e+01
1.360000000000000e+01	1.956348e+01
1.370000000000000e+01	1.956348e+01
1.380000000000000e+01	1.956348e+01
1.390000000000000e+01	1.956349e+01
1.400000000000000e+01	1.956349e+01
1.410000000000000e+01	1.956349e+01
1.420000000000000e+01	1.956349e+01
1.430000000000000e+01	1.956349e+01
1.440000000000000e+01	1.956349e+01
1.450000000000000e+01	1.956350e+01
1.460000000000000e+01	1.956350e+01
1.470000000000000e+01	1.956350e+01
1.480000000000000e+01	1.956350e+01
1.490000000000000e+01	1.956350e+01
1.500000000000000e+01	1.956350e+01
1.510000000000000e+01	1.956351e+01
1.520000000000000e+01	1.956351e+01
1.530000000000000e+01	1.956351e+01
1.540000000000000e+01	1.956351e+01
1.550000000000000e+01	1.956351e+01
1.560000000000000e+01	1.956351e+01
1.570000000000000e+01	1.956351e+01
1.580000000000000e+01	1.956352e+01
1.590000000000000e+01	1.956352e+01
1.600000000000000e+01	1.956352e+01
1.610000000000000e+01	1.956352e+01
1.620000000000000e+01	1.956352e+01
1.630000000000000e+01	1.956352e+01
1.640000000000000e+01	1.956352e+01
1.650000000000000e+01	1.956352e+01
1.660000000000000e+01	1.956353e+01
1.670000000000000e+01	1.956353e+01
1.680000000000000e+01	1.956353e+01
1.690000000000000e+01	1.956353e+01
1.700000000000000e+01	1.956353e+01
1.710000000000000e+01	1.956353e+01
1.720000000000000e+01	1.956353e+01
1.730000000000000e+01	1.956353e+01
1.740000000000000e+01	1.956354e+01
1.750000000000000e+01	1.956354e+01
1.760000000000000e+01	1.956354e+01
1.770000000000000e+01	1.956354e+01
1.780000000000000e+01	1.956354e+01
1.790000000000000e+01	1.956354e+01
1.800000000000000e+01	1.956354e+01
1.810000000000000e+01	1.956354e+01
1.820000000000000e+01	1.956354e+01
1.830000000000000e+01	1.956354e+01
1.840000000000000e+01	1.956355e+01
1.850000000000000e+01	1.956355e+01
1.860000000000000e+01	1.956355e+01
1.870000000000000e+01	1.956355e+01
1.880000000000000e+01	1.956355e+01
1.890000000000000e+01	1.956355e+01
1.900000000000000e+01	1.956355e+01
1.910000000000000e+01	1.956355e+01
1.920000000000000e+01	1.956355e+01
1.930000000000000e+01	1.956355e+01
1.940000000000000e+01	1.956355e+01
1.950000000000000e+01	1.956356e+01
1.960000000000000e+01	1.956356e+01
1.970000000000000e+01	1.956356e+01
1.980000000000000e+01	1.956356e+01
1.990000000000000e+01	1.956356e+01
2.000000000000000e+01	1.956356e+01
Step Information: Rap=50  (Step: 11/11)
-5.000000000000000e+00	3.065445e-19
-4.900000000000000e+00	3.065445e-19
-4.800000000000000e+00	3.065445e-19
-4.700000000000000e+00	3.065446e-19
-4.600000000000000e+00	3.065446e-19
-4.500000000000000e+00	3.065445e-19
-4.400000000000000e+00	3.065445e-19
-4.300000000000000e+00	3.065445e-19
-4.200000000000000e+00	3.065446e-19
-4.100000000000000e+00	3.065446e-19
-4.000000000000000e+00	3.065445e-19
-3.900000000000000e+00	3.065445e-19
-3.800000000000000e+00	3.065445e-19
-3.700000000000000e+00	3.065445e-19
-3.600000000000000e+00	3.065446e-19
-3.500000000000000e+00	3.065445e-19
-3.400000000000000e+00	3.065445e-19
-3.300000000000000e+00	3.065445e-19
-3.200000000000000e+00	3.065445e-19
-3.100000000000000e+00	3.065445e-19
-3.000000000000000e+00	3.065445e-19
-2.900000000000000e+00	3.065445e-19
-2.800000000000000e+00	3.065445e-19
-2.700000000000000e+00	3.065445e-19
-2.600000000000000e+00	3.065445e-19
-2.500000000000000e+00	3.065445e-19
-2.400000000000000e+00	3.065445e-19
-2.300000000000000e+00	3.065445e-19
-2.200000000000000e+00	3.065445e-19
-2.100000000000000e+00	3.065445e-19
-2.000000000000000e+00	3.065445e-19
-1.900000000000000e+00	3.065445e-19
-1.800000000000000e+00	3.065445e-19
-1.700000000000000e+00	3.065445e-19
-1.600000000000000e+00	3.065445e-19
-1.500000000000000e+00	3.065445e-19
-1.400000000000000e+00	3.065445e-19
-1.300000000000000e+00	3.065445e-19
-1.200000000000000e+00	3.065445e-19
-1.100000000000000e+00	3.065445e-19
-1.000000000000000e+00	3.065445e-19
-8.999999999999995e-01	3.065445e-19
-7.999999999999998e-01	3.065445e-19
-7.000000000000002e-01	3.065445e-19
-5.999999999999996e-01	3.065445e-19
-5.000000000000000e-01	3.065445e-19
-3.999999999999995e-01	3.065445e-19
-2.999999999999998e-01	3.065445e-19
-1.999999999999993e-01	3.065445e-19
-9.999999999999964e-02	3.065445e-19
0.000000000000000e+00	3.065445e-19
1.000000000000005e-01	3.065445e-19
2.000000000000002e-01	3.065444e-19
3.000000000000007e-01	3.065446e-19
4.000000000000004e-01	3.065457e-19
5.000000000000000e-01	3.065544e-19
6.000000000000005e-01	3.066165e-19
7.000000000000002e-01	3.070756e-19
8.000000000000007e-01	3.104763e-19
9.000000000000004e-01	3.361879e-19
1.000000000000000e+00	5.578720e-19
1.100000000000001e+00	3.926514e-18
1.200000000000000e+00	1.233040e-16
1.300000000000001e+00	6.163846e-15
1.400000000000000e+00	3.323910e-13
1.500000000000000e+00	1.811011e-11
1.600000000000001e+00	9.874088e-10
1.700000000000000e+00	5.373714e-08
1.800000000000001e+00	2.907762e-06
1.900000000000000e+00	1.546246e-04
2.000000000000000e+00	7.748092e-03
2.100000000000001e+00	3.078741e-01
2.200000000000000e+00	5.404085e+00
2.300000000000001e+00	1.795928e+01
2.400000000000000e+00	1.798193e+01
2.500000000000000e+00	1.798870e+01
2.600000000000001e+00	1.799180e+01
2.700000000000000e+00	1.799349e+01
2.800000000000001e+00	1.799453e+01
2.900000000000000e+00	1.799523e+01
3.000000000000000e+00	1.799573e+01
3.100000000000000e+00	1.799610e+01
3.200000000000001e+00	1.799639e+01
3.300000000000001e+00	1.799663e+01
3.400000000000000e+00	1.799682e+01
3.500000000000000e+00	1.799698e+01
3.600000000000000e+00	1.799711e+01
3.700000000000001e+00	1.799722e+01
3.800000000000001e+00	1.799732e+01
3.900000000000000e+00	1.799741e+01
4.000000000000000e+00	1.799749e+01
4.100000000000000e+00	1.799756e+01
4.200000000000001e+00	1.799762e+01
4.300000000000001e+00	1.799767e+01
4.400000000000000e+00	1.799772e+01
4.500000000000000e+00	1.799777e+01
4.600000000000001e+00	1.799781e+01
4.700000000000001e+00	1.799784e+01
4.800000000000001e+00	1.799788e+01
4.900000000000000e+00	1.799791e+01
5.000000000000000e+00	1.799794e+01
5.100000000000001e+00	1.799797e+01
5.200000000000001e+00	1.799800e+01
5.300000000000001e+00	1.799802e+01
5.400000000000000e+00	1.799804e+01
5.500000000000000e+00	1.799806e+01
5.600000000000001e+00	1.799808e+01
5.700000000000001e+00	1.799810e+01
5.800000000000001e+00	1.799812e+01
5.900000000000000e+00	1.799813e+01
6.000000000000000e+00	1.799815e+01
6.100000000000001e+00	1.799817e+01
6.200000000000001e+00	1.799818e+01
6.300000000000001e+00	1.799819e+01
6.400000000000000e+00	1.799821e+01
6.500000000000000e+00	1.799822e+01
6.600000000000001e+00	1.799823e+01
6.700000000000001e+00	1.799824e+01
6.800000000000001e+00	1.799825e+01
6.900000000000000e+00	1.799826e+01
7.000000000000000e+00	1.799827e+01
7.100000000000001e+00	1.799828e+01
7.200000000000001e+00	1.799829e+01
7.300000000000001e+00	1.799830e+01
7.400000000000000e+00	1.799831e+01
7.500000000000000e+00	1.799831e+01
7.600000000000001e+00	1.799832e+01
7.700000000000001e+00	1.799833e+01
7.800000000000001e+00	1.799833e+01
7.900000000000000e+00	1.799834e+01
8.000000000000000e+00	1.799835e+01
8.100000000000001e+00	1.799835e+01
8.200000000000001e+00	1.799836e+01
8.300000000000001e+00	1.799837e+01
8.400000000000000e+00	1.799837e+01
8.500000000000000e+00	1.799838e+01
8.600000000000001e+00	1.799838e+01
8.700000000000001e+00	1.799839e+01
8.800000000000001e+00	1.799839e+01
8.900000000000000e+00	1.799840e+01
9.000000000000000e+00	1.799840e+01
9.100000000000001e+00	1.799841e+01
9.200000000000001e+00	1.799841e+01
9.300000000000001e+00	1.799842e+01
9.400000000000000e+00	1.799842e+01
9.500000000000000e+00	1.799842e+01
9.600000000000001e+00	1.799843e+01
9.700000000000001e+00	1.799843e+01
9.800000000000001e+00	1.799844e+01
9.900000000000000e+00	1.799844e+01
1.000000000000000e+01	1.799844e+01
1.010000000000000e+01	1.799845e+01
1.020000000000000e+01	1.799845e+01
1.030000000000000e+01	1.799845e+01
1.040000000000000e+01	1.799846e+01
1.050000000000000e+01	1.799846e+01
1.060000000000000e+01	1.799846e+01
1.070000000000000e+01	1.799847e+01
1.080000000000000e+01	1.799847e+01
1.090000000000000e+01	1.799847e+01
1.100000000000000e+01	1.799847e+01
1.110000000000000e+01	1.799848e+01
1.120000000000000e+01	1.799848e+01
1.130000000000000e+01	1.799848e+01
1.140000000000000e+01	1.799848e+01
1.150000000000000e+01	1.799849e+01
1.160000000000000e+01	1.799849e+01
1.170000000000000e+01	1.799849e+01
1.180000000000000e+01	1.799849e+01
1.190000000000000e+01	1.799850e+01
1.200000000000000e+01	1.799850e+01
1.210000000000000e+01	1.799850e+01
1.220000000000000e+01	1.799850e+01
1.230000000000000e+01	1.799851e+01
1.240000000000000e+01	1.799851e+01
1.250000000000000e+01	1.799851e+01
1.260000000000000e+01	1.799851e+01
1.270000000000000e+01	1.799851e+01
1.280000000000000e+01	1.799851e+01
1.290000000000000e+01	1.799852e+01
1.300000000000000e+01	1.799852e+01
1.310000000000000e+01	1.799852e+01
1.320000000000000e+01	1.799852e+01
1.330000000000000e+01	1.799852e+01
1.340000000000000e+01	1.799853e+01
1.350000000000000e+01	1.799853e+01
1.360000000000000e+01	1.799853e+01
1.370000000000000e+01	1.799853e+01
1.380000000000000e+01	1.799853e+01
1.390000000000000e+01	1.799854e+01
1.400000000000000e+01	1.799854e+01
1.410000000000000e+01	1.799854e+01
1.420000000000000e+01	1.799854e+01
1.430000000000000e+01	1.799854e+01
1.440000000000000e+01	1.799854e+01
1.450000000000000e+01	1.799854e+01
1.460000000000000e+01	1.799855e+01
1.470000000000000e+01	1.799855e+01
1.480000000000000e+01	1.799855e+01
1.490000000000000e+01	1.799855e+01
1.500000000000000e+01	1.799855e+01
1.510000000000000e+01	1.799855e+01
1.520000000000000e+01	1.799855e+01
1.530000000000000e+01	1.799855e+01
1.540000000000000e+01	1.799856e+01
1.550000000000000e+01	1.799856e+01
1.560000000000000e+01	1.799856e+01
1.570000000000000e+01	1.799856e+01
1.580000000000000e+01	1.799856e+01
1.590000000000000e+01	1.799856e+01
1.600000000000000e+01	1.799856e+01
1.610000000000000e+01	1.799856e+01
1.620000000000000e+01	1.799856e+01
1.630000000000000e+01	1.799856e+01
1.640000000000000e+01	1.799857e+01
1.650000000000000e+01	1.799857e+01
1.660000000000000e+01	1.799857e+01
1.670000000000000e+01	1.799857e+01
1.680000000000000e+01	1.799857e+01
1.690000000000000e+01	1.799857e+01
1.700000000000000e+01	1.799857e+01
1.710000000000000e+01	1.799857e+01
1.720000000000000e+01	1.799857e+01
1.730000000000000e+01	1.799857e+01
1.740000000000000e+01	1.799858e+01
1.750000000000000e+01	1.799858e+01
1.760000000000000e+01	1.799858e+01
1.770000000000000e+01	1.799858e+01
1.780000000000000e+01	1.799858e+01
1.790000000000000e+01	1.799858e+01
1.800000000000000e+01	1.799858e+01
1.810000000000000e+01	1.799858e+01
1.820000000000000e+01	1.799858e+01
1.830000000000000e+01	1.799858e+01
1.840000000000000e+01	1.799859e+01
1.850000000000000e+01	1.799859e+01
1.860000000000000e+01	1.799859e+01
1.870000000000000e+01	1.799859e+01
1.880000000000000e+01	1.799859e+01
1.890000000000000e+01	1.799859e+01
1.900000000000000e+01	1.799859e+01
1.910000000000000e+01	1.799859e+01
1.920000000000000e+01	1.799859e+01
1.930000000000000e+01	1.799859e+01
1.940000000000000e+01	1.799859e+01
1.950000000000000e+01	1.799859e+01
1.960000000000000e+01	1.799859e+01
1.970000000000000e+01	1.799860e+01
1.980000000000000e+01	1.799860e+01
1.990000000000000e+01	1.799860e+01
2.000000000000000e+01	1.799860e+01
